carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
122716554.691,NaN,112435091.54,127818005.867,NaN,116510587.705,NaN,NaN,130967317.686,NaN,NaN,NaN,NaN,112150629.411,NaN,NaN,108519702.041,NaN,110710603.825,NaN,134853935.844,125283133.455,NaN,NaN,NaN,NaN,NaN,109672826.362,NaN,NaN,NaN,NaN,NaN,NaN,114531077.233,111064282.746,125391031.176,NaN,NaN,NaN,113994141.868,118405648.291,NaN,NaN,NaN,NaN,NaN,125056687.369,NaN,117132970.149,108458750.806,119783113.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139971281.84,NaN,NaN,NaN,NaN,NaN,NaN,115906761.439,123332299.175,NaN,NaN,NaN,NaN,NaN,NaN,139274066.68,NaN,NaN,NaN,NaN,135943207.801,130301029.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140949643.382,195693304.527,200902367.465,194995503.4,198135384.206,NaN,NaN,189057142.781,191650057.163,NaN,188405358.736,NaN,NaN,195372761.81,NaN,NaN,NaN,NaN,NaN,116719828.346,125448896.609,NaN,132823048.763,NaN,135417529.544,NaN,127957361.976,NaN,NaN,119543764.979,NaN,NaN,NaN,NaN,NaN,115273738.77,NaN,NaN,190802041.367,NaN,186765833.331,NaN,NaN,NaN,130781463.664,134923739.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224465221.174,137918000.094,NaN,194954206.397,202325209.81,NaN,NaN,NaN
122719498.725,NaN,112436890.734,127815707.191,NaN,116508729.573,NaN,NaN,130964431.565,NaN,NaN,NaN,NaN,112153075.744,NaN,NaN,108518927.558,NaN,110708573.994,NaN,134856321.146,125286248.642,NaN,NaN,NaN,NaN,NaN,109673717.071,NaN,NaN,NaN,NaN,NaN,NaN,114532275.962,111061698.767,125386624.404,NaN,NaN,NaN,113996376.83,118404634.794,NaN,NaN,NaN,NaN,NaN,125060771.196,NaN,117134925.446,108458832.49,119780906.504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139968842.811,NaN,NaN,NaN,NaN,NaN,NaN,115906430.644,123333751.65,NaN,NaN,NaN,NaN,NaN,NaN,139273702.18,NaN,NaN,NaN,NaN,135945984.183,130301474.666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140947931.021,195693304.269,200902327.867,194995466.047,198135385.86,NaN,NaN,189058071.744,191650115.823,NaN,188405735.056,NaN,NaN,195372533.046,NaN,NaN,NaN,NaN,NaN,116718201.225,125450169.799,NaN,132819668.928,NaN,135417213.299,NaN,127959156.411,NaN,NaN,119545173.684,NaN,NaN,NaN,NaN,NaN,115272964.902,NaN,NaN,190801918.376,NaN,186766346.296,NaN,NaN,NaN,130779145.245,134926610.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224466208.638,137916278.196,NaN,194954212.052,202325202.485,NaN,NaN,NaN
122722442.974,NaN,112438690.751,127813408.915,NaN,116506871.922,NaN,NaN,130961545.601,NaN,NaN,NaN,NaN,112155522.8,NaN,NaN,108518153.614,NaN,110706544.643,NaN,134858706.579,125289364.282,NaN,NaN,NaN,NaN,NaN,109674608.601,NaN,NaN,NaN,NaN,NaN,NaN,114533475.782,111059115.735,125382217.881,NaN,NaN,NaN,113998612.679,118403622.354,NaN,NaN,NaN,NaN,NaN,125064855.252,NaN,117136881.106,108458914.65,119778699.515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139966404.173,NaN,NaN,NaN,NaN,NaN,NaN,115906100.162,123335204.362,NaN,NaN,NaN,NaN,NaN,NaN,139273338.371,NaN,NaN,NaN,NaN,135948761.005,130301920.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140946218.978,195693304.227,200902288.506,194995428.943,198135387.745,NaN,NaN,189059001.069,191650174.773,NaN,188406111.77,NaN,NaN,195372304.578,NaN,NaN,NaN,NaN,NaN,116716574.813,125451443.732,NaN,132816289.375,NaN,135416897.769,NaN,127960951.411,NaN,NaN,119546582.814,NaN,NaN,NaN,NaN,NaN,115272191.443,NaN,NaN,190801795.672,NaN,186766859.687,NaN,NaN,NaN,130776827.06,134929481.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224467196.522,137914556.615,NaN,194954217.929,202325195.401,NaN,NaN,NaN
122725386.946,NaN,112440491.036,127811110.6,NaN,116505014.258,NaN,NaN,130958659.266,NaN,NaN,NaN,NaN,112157970.065,NaN,NaN,108517379.666,NaN,110704515.253,NaN,134861091.65,125292479.882,NaN,NaN,NaN,NaN,NaN,109675500.419,NaN,NaN,NaN,NaN,NaN,NaN,114534676.151,111056533.117,125377811.115,NaN,NaN,NaN,114000848.895,118402610.457,NaN,NaN,NaN,NaN,NaN,125068939.027,NaN,117138836.625,108458996.708,119776492.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139963965.392,NaN,NaN,NaN,NaN,NaN,NaN,115905769.515,123336656.844,NaN,NaN,NaN,NaN,NaN,NaN,139272974.741,NaN,NaN,NaN,NaN,135951537.72,130302367.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140944506.715,195693303.92,200902248.897,194995391.556,198135389.381,NaN,NaN,189059930.258,191650233.503,NaN,188406488.348,NaN,NaN,195372075.914,NaN,NaN,NaN,NaN,NaN,116714948.598,125452717.908,NaN,132812909.593,NaN,135416582.475,NaN,127962746.444,NaN,NaN,119547991.856,NaN,NaN,NaN,NaN,NaN,115271417.888,NaN,NaN,190801672.763,NaN,186767372.965,NaN,NaN,NaN,130774508.605,134932351.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224468184.287,137912834.848,NaN,194954223.531,202325188.053,NaN,NaN,NaN
122728330.865,NaN,112442291.815,127808812.401,NaN,116503156.74,NaN,NaN,130955772.767,NaN,NaN,NaN,NaN,112160417.715,NaN,NaN,108516605.917,NaN,110702486.02,NaN,134863476.543,125295595.643,NaN,NaN,NaN,NaN,NaN,109676392.731,NaN,NaN,NaN,NaN,NaN,NaN,114535877.272,111053951.077,125373404.282,NaN,NaN,NaN,114003085.708,118401599.294,NaN,NaN,NaN,NaN,NaN,125073022.74,NaN,117140792.194,108459078.844,119774285.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139961526.684,NaN,NaN,NaN,NaN,NaN,NaN,115905438.918,123338109.277,NaN,NaN,NaN,NaN,NaN,NaN,139272611.427,NaN,NaN,NaN,NaN,135954314.544,130302814.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140942794.433,195693303.538,200902209.183,194995354.088,198135390.914,NaN,NaN,189060859.501,191650292.168,NaN,188406865.021,NaN,NaN,195371847.243,NaN,NaN,NaN,NaN,NaN,116713322.786,125453992.514,NaN,132809529.791,NaN,135416267.596,NaN,127964541.725,NaN,NaN,119549400.992,NaN,NaN,NaN,NaN,NaN,115270644.42,NaN,NaN,190801549.807,NaN,186767886.331,NaN,NaN,NaN,130772190.058,134935222.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224469172.124,137911113.08,NaN,194954229.059,202325180.63,NaN,NaN,NaN
122731274.648,NaN,112444093.019,127806514.238,NaN,116501299.343,NaN,NaN,130952886.083,NaN,NaN,NaN,NaN,112162865.719,NaN,NaN,108515832.309,NaN,110700456.919,NaN,134865861.221,125298711.494,NaN,NaN,NaN,NaN,NaN,109677285.491,NaN,NaN,NaN,NaN,NaN,NaN,114537079.126,111051369.596,125368997.309,NaN,NaN,NaN,114005323.071,118400588.843,NaN,NaN,NaN,NaN,NaN,125077106.298,NaN,117142747.733,108459161.081,119772077.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139959087.989,NaN,NaN,NaN,NaN,NaN,NaN,115905108.321,123339561.609,NaN,NaN,NaN,NaN,NaN,NaN,139272248.476,NaN,NaN,NaN,NaN,135957091.435,130303261.142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140941082.1,195693303.012,200902169.327,194995316.49,198135392.333,NaN,NaN,189061788.753,191650350.746,NaN,188407241.688,NaN,NaN,195371618.472,NaN,NaN,NaN,NaN,NaN,116711697.323,125455267.499,NaN,132806149.897,NaN,135415953.093,NaN,127966337.191,NaN,NaN,119550810.174,NaN,NaN,NaN,NaN,NaN,115269870.984,NaN,NaN,190801426.79,NaN,186768399.742,NaN,NaN,NaN,130769871.377,134938092.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224470159.997,137909391.263,NaN,194954234.436,202325173.07,NaN,NaN,NaN
122734218.436,NaN,112445894.807,127804216.336,NaN,116499442.193,NaN,NaN,130949999.325,NaN,NaN,NaN,NaN,112165314.206,NaN,NaN,108515058.995,NaN,110698428.056,NaN,134868245.831,125301827.571,NaN,NaN,NaN,NaN,NaN,109678178.841,NaN,NaN,NaN,NaN,NaN,NaN,114538281.818,111048788.782,125364590.345,NaN,NaN,NaN,114007561.092,118399579.242,NaN,NaN,NaN,NaN,NaN,125081189.872,NaN,117144703.369,108459243.476,119769870.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139956649.423,NaN,NaN,NaN,NaN,NaN,NaN,115904777.801,123341013.98,NaN,NaN,NaN,NaN,NaN,NaN,139271885.934,NaN,NaN,NaN,NaN,135959868.497,130303708.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140939369.818,195693302.487,200902129.467,194995278.929,198135393.727,NaN,NaN,189062718.147,191650409.396,NaN,188407618.511,NaN,NaN,195371389.789,NaN,NaN,NaN,NaN,NaN,116710072.33,125456542.992,NaN,132802770.083,NaN,135415639.1,NaN,127968132.99,NaN,NaN,119552219.529,NaN,NaN,NaN,NaN,NaN,115269097.716,NaN,NaN,190801303.828,NaN,186768913.314,NaN,NaN,NaN,130767552.7,134940962.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224471148.014,137907669.532,NaN,194954239.833,202325165.524,NaN,NaN,NaN
122737162.208,NaN,112447697.11,127801918.592,NaN,116497585.255,NaN,NaN,130947112.435,NaN,NaN,NaN,NaN,112167763.137,NaN,NaN,108514285.915,NaN,110696399.402,NaN,134870630.278,125304943.852,NaN,NaN,NaN,NaN,NaN,109679072.731,NaN,NaN,NaN,NaN,NaN,NaN,114539485.319,111046208.633,125360183.282,NaN,NaN,NaN,114009799.751,118398570.437,NaN,NaN,NaN,NaN,NaN,125085273.426,NaN,117146659.091,108459326.068,119767663.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139954210.994,NaN,NaN,NaN,NaN,NaN,NaN,115904447.342,123342466.353,NaN,NaN,NaN,NaN,NaN,NaN,139271523.84,NaN,NaN,NaN,NaN,135962645.722,130304156.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140937657.593,195693301.933,200902089.591,194995241.293,198135395.104,NaN,NaN,189063647.657,191650468.064,NaN,188407995.46,NaN,NaN,195371161.121,NaN,NaN,NaN,NaN,NaN,116708447.785,125457818.981,NaN,132799390.269,NaN,135415325.568,NaN,127969929.08,NaN,NaN,119553629.033,NaN,NaN,NaN,NaN,NaN,115268324.598,NaN,NaN,190801180.888,NaN,186769427.043,NaN,NaN,NaN,130765233.989,134943832.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224472136.175,137905947.844,NaN,194954245.173,202325157.942,NaN,NaN,NaN
122740105.954,NaN,112449499.979,127799621.035,NaN,116495728.572,NaN,NaN,130944225.503,NaN,NaN,NaN,NaN,112170212.545,NaN,NaN,108513513.119,NaN,110694371.003,NaN,134873014.653,125308060.352,NaN,NaN,NaN,NaN,NaN,109679967.189,NaN,NaN,NaN,NaN,NaN,NaN,114540689.668,111043629.171,125355776.216,NaN,NaN,NaN,114012039.057,118397562.488,NaN,NaN,NaN,NaN,NaN,125089357.016,NaN,117148614.943,108459408.857,119765456.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139951772.699,NaN,NaN,NaN,NaN,NaN,NaN,115904117.019,123343918.745,NaN,NaN,NaN,NaN,NaN,NaN,139271162.137,NaN,NaN,NaN,NaN,135965423.123,130304605.333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140935945.417,195693301.366,200902049.719,194995203.66,198135396.477,NaN,NaN,189064577.299,191650526.744,NaN,188408372.551,NaN,NaN,195370932.531,NaN,NaN,NaN,NaN,NaN,116706823.718,125459095.472,NaN,132796010.511,NaN,135415012.531,NaN,127971725.485,NaN,NaN,119555038.732,NaN,NaN,NaN,NaN,NaN,115267551.638,NaN,NaN,190801058.006,NaN,186769940.933,NaN,NaN,NaN,130762915.274,134946702.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224473124.482,137904226.262,NaN,194954250.516,202325150.364,NaN,NaN,NaN
122743049.743,NaN,112451303.432,127797323.753,NaN,116493872.124,NaN,NaN,130941338.488,NaN,NaN,NaN,NaN,112172662.438,NaN,NaN,108512740.606,NaN,110692342.854,NaN,134875398.956,125311177.095,NaN,NaN,NaN,NaN,NaN,109680862.239,NaN,NaN,NaN,NaN,NaN,NaN,114541894.85,111041050.366,125351369.17,NaN,NaN,NaN,114014279.055,118396555.356,NaN,NaN,NaN,NaN,NaN,125093440.59,NaN,117150570.921,108459491.835,119763248.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139949334.548,NaN,NaN,NaN,NaN,NaN,NaN,115903786.827,123345371.184,NaN,NaN,NaN,NaN,NaN,NaN,139270800.899,NaN,NaN,NaN,NaN,135968200.742,130305054.343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140934233.357,195693300.795,200902009.828,194995166.061,198135397.871,NaN,NaN,189065507.086,191650585.487,NaN,188408749.794,NaN,NaN,195370704.033,NaN,NaN,NaN,NaN,NaN,116705200.14,125460372.481,NaN,132792630.8,NaN,135414699.992,NaN,127973522.229,NaN,NaN,119556448.608,NaN,NaN,NaN,NaN,NaN,115266778.863,NaN,NaN,190800935.19,NaN,186770454.998,NaN,NaN,NaN,130760596.564,134949571.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224474112.965,137902504.744,NaN,194954255.854,202325142.798,NaN,NaN,NaN
122745993.587,NaN,112453107.475,127795026.667,NaN,116492015.994,NaN,NaN,130938451.443,NaN,NaN,NaN,NaN,112175112.864,NaN,NaN,108511968.438,NaN,110690315.003,NaN,134877783.235,125314294.122,NaN,NaN,NaN,NaN,NaN,109681757.915,NaN,NaN,NaN,NaN,NaN,NaN,114543100.947,111038472.29,125346962.195,NaN,NaN,NaN,114016519.767,118395549.118,NaN,NaN,NaN,NaN,NaN,125097524.204,NaN,117152527.051,108459575.029,119761041.895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139946896.609,NaN,NaN,NaN,NaN,NaN,NaN,115903456.797,123346823.709,NaN,NaN,NaN,NaN,NaN,NaN,139270440.169,NaN,NaN,NaN,NaN,135970978.579,130305503.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140932521.377,195693300.309,200901969.98,194995128.494,198135399.296,NaN,NaN,189066437.084,191650644.314,NaN,188409127.278,NaN,NaN,195370475.619,NaN,NaN,NaN,NaN,NaN,116703577.092,125461650.058,NaN,132789251.212,NaN,135414388.037,NaN,127975319.348,NaN,NaN,119557858.714,NaN,NaN,NaN,NaN,NaN,115266006.297,NaN,NaN,190800812.464,NaN,186770969.29,NaN,NaN,NaN,130758277.897,134952441.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224475101.645,137900783.384,NaN,194954261.243,202325135.286,NaN,NaN,NaN
122748937.445,NaN,112454912.14,127792729.875,NaN,116490160.135,NaN,NaN,130935564.358,NaN,NaN,NaN,NaN,112177563.802,NaN,NaN,108511196.57,NaN,110688287.455,NaN,134880167.415,125317411.4,NaN,NaN,NaN,NaN,NaN,109682654.206,NaN,NaN,NaN,NaN,NaN,NaN,114544307.915,111035894.957,125342555.247,NaN,NaN,NaN,114018761.184,118394543.76,NaN,NaN,NaN,NaN,NaN,125101607.823,NaN,117154483.334,108459658.443,119758834.992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139944458.845,NaN,NaN,NaN,NaN,NaN,NaN,115903126.879,123348276.304,NaN,NaN,NaN,NaN,NaN,NaN,139270079.898,NaN,NaN,NaN,NaN,135973756.633,130305953.956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140930809.511,195693299.819,200901930.196,194995090.966,198135400.777,NaN,NaN,189067367.233,191650703.248,NaN,188409504.935,NaN,NaN,195370247.326,NaN,NaN,NaN,NaN,NaN,116701954.555,125462928.183,NaN,132785871.698,NaN,135414076.583,NaN,127977116.817,NaN,NaN,119559269.031,NaN,NaN,NaN,NaN,NaN,115265233.954,NaN,NaN,190800689.834,NaN,186771483.778,NaN,NaN,NaN,130755959.257,134955311.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224476090.519,137899062.132,NaN,194954266.666,202325127.811,NaN,NaN,NaN
122751881.489,NaN,112456717.556,127790433.432,NaN,116488304.704,NaN,NaN,130932677.406,NaN,NaN,NaN,NaN,112180015.398,NaN,NaN,108510425.175,NaN,110686260.323,NaN,134882551.782,125320529.103,NaN,NaN,NaN,NaN,NaN,109683551.258,NaN,NaN,NaN,NaN,NaN,NaN,114545515.905,111033318.484,125338148.468,NaN,NaN,NaN,114021003.432,118393539.424,NaN,NaN,NaN,NaN,NaN,125105691.634,NaN,117156439.933,108459742.236,119756628.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139942021.405,NaN,NaN,NaN,NaN,NaN,NaN,115902797.266,123349729.125,NaN,NaN,NaN,NaN,NaN,NaN,139269720.264,NaN,NaN,NaN,NaN,135976535.07,130306404.676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140929097.913,195693299.536,200901890.569,194995053.633,198135402.41,NaN,NaN,189068297.694,191650762.393,NaN,188409882.907,NaN,NaN,195370019.267,NaN,NaN,NaN,NaN,NaN,116700332.667,125464206.999,NaN,132782492.415,NaN,135413765.843,NaN,127978914.799,NaN,NaN,119560679.708,NaN,NaN,NaN,NaN,NaN,115264461.949,NaN,NaN,190800567.441,NaN,186771998.626,NaN,NaN,NaN,130753640.806,134958181.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224477079.732,137897341.143,NaN,194954272.26,202325120.521,NaN,NaN,NaN
122754825.604,NaN,112458523.573,127788137.255,NaN,116486449.583,NaN,NaN,130929790.384,NaN,NaN,NaN,NaN,112182467.533,NaN,NaN,108509654.111,NaN,110684233.492,NaN,134884935.99,125323647.082,NaN,NaN,NaN,NaN,NaN,109684448.943,NaN,NaN,NaN,NaN,NaN,NaN,114546724.794,111030742.736,125333741.728,NaN,NaN,NaN,114023246.381,118392535.953,NaN,NaN,NaN,NaN,NaN,125109775.494,NaN,117158396.674,108459826.284,119754421.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139939584.161,NaN,NaN,NaN,NaN,NaN,NaN,115902467.828,123351182.016,NaN,NaN,NaN,NaN,NaN,NaN,139269361.116,NaN,NaN,NaN,NaN,135979313.736,130306855.932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140927386.407,195693299.282,200901850.996,194995016.316,198135404.11,NaN,NaN,189069228.341,191650821.664,NaN,188410261.063,NaN,NaN,195369791.318,NaN,NaN,NaN,NaN,NaN,116698711.331,125465486.377,NaN,132779113.234,NaN,135413455.64,NaN,127980713.154,NaN,NaN,119562090.613,NaN,NaN,NaN,NaN,NaN,115263690.171,NaN,NaN,190800445.16,NaN,186772513.701,NaN,NaN,NaN,130751322.402,134961050.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224478069.166,137895620.271,NaN,194954277.897,202325113.279,NaN,NaN,NaN
122757769.599,NaN,112460330.059,127785841.198,NaN,116484594.59,NaN,NaN,130926903.228,NaN,NaN,NaN,NaN,112184920.044,NaN,NaN,108508883.232,NaN,110682206.825,NaN,134887320.072,125326765.191,NaN,NaN,NaN,NaN,NaN,109685347.12,NaN,NaN,NaN,NaN,NaN,NaN,114547934.436,111028167.598,125329334.87,NaN,NaN,NaN,114025489.913,118391533.224,NaN,NaN,NaN,NaN,NaN,125113859.256,NaN,117160353.476,108459910.383,119752215.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139937146.972,NaN,NaN,NaN,NaN,NaN,NaN,115902138.405,123352634.854,NaN,NaN,NaN,NaN,NaN,NaN,139269002.306,NaN,NaN,NaN,NaN,135982092.486,130307307.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140925674.898,195693298.954,200901811.329,194994978.939,198135405.707,NaN,NaN,189070159.016,191650880.877,NaN,188410639.316,NaN,NaN,195369563.332,NaN,NaN,NaN,NaN,NaN,116697090.356,125466766.172,NaN,132775734.015,NaN,135413145.843,NaN,127982511.726,NaN,NaN,119563501.614,NaN,NaN,NaN,NaN,NaN,115262918.458,NaN,NaN,190800322.83,NaN,186773028.835,NaN,NaN,NaN,130749003.887,134963920.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224479058.648,137893899.405,NaN,194954283.441,202325105.956,NaN,NaN,NaN
122760713.702,NaN,112462137.205,127783545.438,NaN,116482739.949,NaN,NaN,130924016.074,NaN,NaN,NaN,NaN,112187373.124,NaN,NaN,108508112.716,NaN,110680180.482,NaN,134889704.121,125329883.621,NaN,NaN,NaN,NaN,NaN,109686245.928,NaN,NaN,NaN,NaN,NaN,NaN,114549145.046,111025593.247,125324928.121,NaN,NaN,NaN,114027734.202,118390531.405,NaN,NaN,NaN,NaN,NaN,125117943.142,NaN,117162310.469,108459994.749,119750008.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139934710.02,NaN,NaN,NaN,NaN,NaN,NaN,115901809.175,123354087.791,NaN,NaN,NaN,NaN,NaN,NaN,139268644.028,NaN,NaN,NaN,NaN,135984871.512,130307759.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140923963.526,195693298.698,200901771.73,194994941.635,198135407.398,NaN,NaN,189071089.968,191650940.221,NaN,188411017.783,NaN,NaN,195369335.5,NaN,NaN,NaN,NaN,NaN,116695469.962,125468046.554,NaN,132772354.943,NaN,135412836.632,NaN,127984310.714,NaN,NaN,119564912.865,NaN,NaN,NaN,NaN,NaN,115262147.005,NaN,NaN,190800200.657,NaN,186773544.243,NaN,NaN,NaN,130746685.476,134966789.945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224480048.389,137892178.711,NaN,194954289.058,202325098.714,NaN,NaN,NaN
122763657.677,NaN,112463944.805,127781249.729,NaN,116480885.428,NaN,NaN,130921128.732,NaN,NaN,NaN,NaN,112189826.569,NaN,NaN,108507342.365,NaN,110678154.263,NaN,134892087.949,125333002.143,NaN,NaN,NaN,NaN,NaN,109687145.21,NaN,NaN,NaN,NaN,NaN,NaN,114550356.36,111023019.446,125320521.257,NaN,NaN,NaN,114029979.007,118389530.299,NaN,NaN,NaN,NaN,NaN,125122026.884,NaN,117164267.491,108460079.183,119747802.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139932273.085,NaN,NaN,NaN,NaN,NaN,NaN,115901479.92,123355540.674,NaN,NaN,NaN,NaN,NaN,NaN,139268286.099,NaN,NaN,NaN,NaN,135987650.631,130308212.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140922252.118,195693298.311,200901732.046,194994904.218,198135408.96,NaN,NaN,189072020.899,191650999.481,NaN,188411396.261,NaN,NaN,195369107.636,NaN,NaN,NaN,NaN,NaN,116693849.927,125469327.359,NaN,132768975.783,NaN,135412527.804,NaN,127986109.916,NaN,NaN,119566324.182,NaN,NaN,NaN,NaN,NaN,115261375.61,NaN,NaN,190800078.411,NaN,186774059.695,NaN,NaN,NaN,130744366.946,134969659.274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224481038.157,137890457.974,NaN,194954294.568,202325091.37,NaN,NaN,NaN
