pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23364499.936,NaN,21403236.42,24313342.774,NaN,22163461.209,NaN,NaN,24910173.872,NaN,NaN,NaN,NaN,21351825.365,NaN,NaN,20647377.868,NaN,21059034.956,NaN,25671824.19,23853628.779,NaN,NaN,NaN,NaN,NaN,20873802.992,NaN,NaN,NaN,NaN,NaN,NaN,21400393.752,20729957.543,23438927.234,NaN,NaN,NaN,21356754.11,22208519.007,NaN,NaN,NaN,NaN,NaN,23427776.879,NaN,21951080.365,20275626.594,22391036.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26625446.684,NaN,NaN,NaN,NaN,NaN,NaN,22054938.748,23475429.836,NaN,NaN,NaN,NaN,NaN,NaN,26501460.132,NaN,NaN,NaN,NaN,25880773.041,24797348.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26814659.615,37580845.585,NaN,37446687.005,38049827.368,NaN,NaN,36310372.867,36804628.142,NaN,36182868.036,NaN,NaN,37518324.645,NaN,NaN,NaN,NaN,NaN,22407963.747,24096535.929,NaN,25493000.488,NaN,NaN,NaN,24580466.64,NaN,NaN,22963077.219,NaN,NaN,NaN,NaN,NaN,22133841.898,NaN,NaN,36641009.99,NaN,35868591.74,NaN,NaN,NaN,25105410.035,25922823.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43110368.997,26478425.948,NaN,37438935.164,38854404.812,NaN,NaN,NaN
23365060.144,NaN,21403581.163,24312906.187,NaN,22163108.657,NaN,NaN,24909624.333,NaN,NaN,NaN,NaN,21352292.899,NaN,NaN,20647231.676,NaN,21058649.728,NaN,25672277.715,23854222.547,NaN,NaN,NaN,NaN,NaN,20873974.897,NaN,NaN,NaN,NaN,NaN,NaN,21400621.146,20729477.829,23438102.854,NaN,NaN,NaN,21357175.381,22208332.324,NaN,NaN,NaN,NaN,NaN,23428541.389,NaN,21951447.153,20275642.632,22390623.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26624983.161,NaN,NaN,NaN,NaN,NaN,NaN,22054876.271,23475706.36,NaN,NaN,NaN,NaN,NaN,NaN,26501392.606,NaN,NaN,NaN,NaN,25881302.16,24797435.307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26814334.052,37580845.532,NaN,37446679.842,38049827.688,NaN,NaN,36310551.843,36804639.599,NaN,36182940.943,NaN,NaN,37518280.991,NaN,NaN,NaN,NaN,NaN,22407653.285,24096782.582,NaN,25492351.632,NaN,NaN,NaN,24580812.618,NaN,NaN,22963348.506,NaN,NaN,NaN,NaN,NaN,22133694.004,NaN,NaN,36640986.607,NaN,35868690.982,NaN,NaN,NaN,25104964.803,25923374.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43110559.308,26478095.644,NaN,37438936.228,38854403.429,NaN,NaN,NaN
23365620.359,NaN,21403925.999,24312469.678,NaN,22162756.141,NaN,NaN,24909074.789,NaN,NaN,NaN,NaN,21352760.521,NaN,NaN,20647085.528,NaN,21058264.541,NaN,25672731.231,23854816.357,NaN,NaN,NaN,NaN,NaN,20874146.915,NaN,NaN,NaN,NaN,NaN,NaN,21400848.684,20728998.223,23437278.458,NaN,NaN,NaN,21357596.774,22208145.787,NaN,NaN,NaN,NaN,NaN,23429305.906,NaN,21951813.953,20275658.741,22390211.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26624519.653,NaN,NaN,NaN,NaN,NaN,NaN,22054813.795,23475982.886,NaN,NaN,NaN,NaN,NaN,NaN,26501325.157,NaN,NaN,NaN,NaN,25881831.303,24797522.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26814008.502,37580845.475,NaN,37446672.677,38049828.004,NaN,NaN,36310730.838,36804651.05,NaN,36183013.867,NaN,NaN,37518237.332,NaN,NaN,NaN,NaN,NaN,22407342.902,24097029.322,NaN,25491702.791,NaN,NaN,NaN,24581158.649,NaN,NaN,22963619.823,NaN,NaN,NaN,NaN,NaN,22133546.138,NaN,NaN,36640963.236,NaN,35868790.248,NaN,NaN,NaN,25104519.555,25923924.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43110749.64,26477765.356,NaN,37438937.284,38854402.034,NaN,NaN,NaN
23366180.558,NaN,21404270.94,24312033.18,NaN,22162403.654,NaN,NaN,24908525.212,NaN,NaN,NaN,NaN,21353228.22,NaN,NaN,20646939.415,NaN,21057879.383,NaN,25673184.673,23855410.178,NaN,NaN,NaN,NaN,NaN,20874319.026,NaN,NaN,NaN,NaN,NaN,NaN,21401076.363,20728518.72,23436454.042,NaN,NaN,NaN,21358018.278,22207959.385,NaN,NaN,NaN,NaN,NaN,23430070.395,NaN,21952180.746,20275674.814,22389798.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26624056.164,NaN,NaN,NaN,NaN,NaN,NaN,22054751.329,23476259.4,NaN,NaN,NaN,NaN,NaN,NaN,26501257.772,NaN,NaN,NaN,NaN,25882360.465,24797609.096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26813682.946,37580845.397,NaN,37446665.485,38049828.294,NaN,NaN,36310909.847,36804662.497,NaN,36183086.807,NaN,NaN,37518193.678,NaN,NaN,NaN,NaN,NaN,22407032.601,24097276.151,NaN,25491053.948,NaN,NaN,NaN,24581504.723,NaN,NaN,22963891.162,NaN,NaN,NaN,NaN,NaN,22133398.287,NaN,NaN,36640939.855,NaN,35868889.533,NaN,NaN,NaN,25104074.302,25924475.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43110939.984,26477435.058,NaN,37438938.327,38854400.616,NaN,NaN,NaN
23366740.786,NaN,21404616.004,24311596.728,NaN,22162051.238,NaN,NaN,24907975.666,NaN,NaN,NaN,NaN,21353696.032,NaN,NaN,20646793.382,NaN,21057494.304,NaN,25673638.15,23856004.081,NaN,NaN,NaN,NaN,NaN,20874491.263,NaN,NaN,NaN,NaN,NaN,NaN,21401304.229,20728039.387,23435629.645,NaN,NaN,NaN,21358439.942,22207773.159,NaN,NaN,NaN,NaN,NaN,23430834.91,NaN,21952547.588,20275690.967,22389385.956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26623592.732,NaN,NaN,NaN,NaN,NaN,NaN,22054688.915,23476535.954,NaN,NaN,NaN,NaN,NaN,NaN,26501190.505,NaN,NaN,NaN,NaN,25882889.693,24797696.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26813357.434,37580845.346,NaN,37446658.329,38049828.62,NaN,NaN,36311088.911,36804673.986,NaN,36183159.811,NaN,NaN,37518150.058,NaN,NaN,NaN,NaN,NaN,22406722.416,24097523.101,NaN,25490405.143,NaN,NaN,NaN,24581850.891,NaN,NaN,22964162.561,NaN,NaN,NaN,NaN,NaN,22133250.5,NaN,NaN,36640916.511,NaN,35868988.878,NaN,NaN,NaN,25103629.069,25925026.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43111130.386,26477104.811,NaN,37438939.403,38854399.237,NaN,NaN,NaN
23367300.998,NaN,21404961.177,24311160.338,NaN,22161698.876,NaN,NaN,24907426.097,NaN,NaN,NaN,NaN,21354163.933,NaN,NaN,20646647.405,NaN,21057109.272,NaN,25674091.615,23856598.021,NaN,NaN,NaN,NaN,NaN,20874663.625,NaN,NaN,NaN,NaN,NaN,NaN,21401532.269,20727560.184,23434805.262,NaN,NaN,NaN,21358861.728,22207587.093,NaN,NaN,NaN,NaN,NaN,23431599.413,NaN,21952914.459,20275707.143,22388973.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26623129.327,NaN,NaN,NaN,NaN,NaN,NaN,22054626.522,23476812.511,NaN,NaN,NaN,NaN,NaN,NaN,26501123.33,NaN,NaN,NaN,NaN,25883418.956,24797783.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26813031.928,37580845.291,NaN,37446651.172,38049828.941,NaN,NaN,36311268,36804685.479,NaN,36183232.837,NaN,NaN,37518106.453,NaN,NaN,NaN,NaN,NaN,22406412.333,24097770.148,NaN,25489756.353,NaN,NaN,NaN,24582197.121,NaN,NaN,22964433.995,NaN,NaN,NaN,NaN,NaN,22133102.745,NaN,NaN,36640893.176,NaN,35869088.258,NaN,NaN,NaN,25103183.842,25925577.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43111320.817,26476774.574,NaN,37438940.472,38854397.86,NaN,NaN,NaN
23367861.253,NaN,21405306.486,24310723.974,NaN,22161346.579,NaN,NaN,24906876.524,NaN,NaN,NaN,NaN,21354631.948,NaN,NaN,20646501.503,NaN,21056724.313,NaN,25674545.095,23857192.028,NaN,NaN,NaN,NaN,NaN,20874836.114,NaN,NaN,NaN,NaN,NaN,NaN,21401760.481,20727081.111,23433980.909,NaN,NaN,NaN,21359283.659,22207401.207,NaN,NaN,NaN,NaN,NaN,23432363.962,NaN,21953281.379,20275723.432,22388560.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26622665.975,NaN,NaN,NaN,NaN,NaN,NaN,22054564.169,23477089.099,NaN,NaN,NaN,NaN,NaN,NaN,26501056.245,NaN,NaN,NaN,NaN,25883948.274,24797870.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26812706.463,37580845.265,NaN,37446644.038,38049829.285,NaN,NaN,36311447.139,36804697.011,NaN,36183305.921,NaN,NaN,37518062.885,NaN,NaN,NaN,NaN,NaN,22406102.358,24098017.318,NaN,25489107.589,NaN,NaN,NaN,24582543.432,NaN,NaN,22964705.486,NaN,NaN,NaN,NaN,NaN,22132955.041,NaN,NaN,36640869.875,NaN,35869187.694,NaN,NaN,NaN,25102738.636,25926128.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43111511.304,26476444.371,NaN,37438941.568,38854396.514,NaN,NaN,NaN
23368421.502,NaN,21405651.906,24310287.663,NaN,22160994.356,NaN,NaN,24906326.965,NaN,NaN,NaN,NaN,21355100.068,NaN,NaN,20646355.676,NaN,21056339.413,NaN,25674998.541,23857786.091,NaN,NaN,NaN,NaN,NaN,20875008.732,NaN,NaN,NaN,NaN,NaN,NaN,21401988.867,20726602.187,23433156.564,NaN,NaN,NaN,21359705.731,22207215.483,NaN,NaN,NaN,NaN,NaN,23433128.511,NaN,21953648.315,20275739.754,22388148.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26622202.662,NaN,NaN,NaN,NaN,NaN,NaN,22054501.845,23477365.704,NaN,NaN,NaN,NaN,NaN,NaN,26500989.258,NaN,NaN,NaN,NaN,25884477.64,24797957.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26812381.014,37580845.253,NaN,37446636.912,38049829.64,NaN,NaN,36311626.318,36804708.56,NaN,36183379.043,NaN,NaN,37518019.338,NaN,NaN,NaN,NaN,NaN,22405792.485,24098264.598,NaN,25488458.832,NaN,NaN,NaN,24582889.822,NaN,NaN,22964977.024,NaN,NaN,NaN,NaN,NaN,22132807.384,NaN,NaN,36640846.591,NaN,35869287.168,NaN,NaN,NaN,25102293.436,25926679.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43111701.837,26476114.201,NaN,37438942.676,38854395.17,NaN,NaN,NaN
23368981.724,NaN,21405997.41,24309851.365,NaN,22160642.154,NaN,NaN,24905777.355,NaN,NaN,NaN,NaN,21355568.252,NaN,NaN,20646209.869,NaN,21055954.531,NaN,25675451.972,23858380.167,NaN,NaN,NaN,NaN,NaN,20875181.431,NaN,NaN,NaN,NaN,NaN,NaN,21402217.395,20726123.373,23432332.193,NaN,NaN,NaN,21360127.905,22207029.899,NaN,NaN,NaN,NaN,NaN,23433893.021,NaN,21954015.266,20275756.067,22387736.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26621739.354,NaN,NaN,NaN,NaN,NaN,NaN,22054439.524,23477642.29,NaN,NaN,NaN,NaN,NaN,NaN,26500922.336,NaN,NaN,NaN,NaN,25885007.017,24798045.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26812055.564,37580845.213,NaN,37446629.766,38049829.971,NaN,NaN,36311805.506,36804720.096,NaN,36183452.174,NaN,NaN,37517975.786,NaN,NaN,NaN,NaN,NaN,22405482.689,24098511.956,NaN,25487810.07,NaN,NaN,NaN,24583236.249,NaN,NaN,22965248.571,NaN,NaN,NaN,NaN,NaN,22132659.744,NaN,NaN,36640823.3,NaN,35869386.652,NaN,NaN,NaN,25101848.212,25927230.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43111892.374,26475784.026,NaN,37438943.763,38854393.79,NaN,NaN,NaN
23369541.964,NaN,21406343.024,24309415.127,NaN,22160289.99,NaN,NaN,24905227.767,NaN,NaN,NaN,NaN,21356036.533,NaN,NaN,20646064.127,NaN,21055569.707,NaN,25675905.368,23858974.302,NaN,NaN,NaN,NaN,NaN,20875354.236,NaN,NaN,NaN,NaN,NaN,NaN,21402446.064,20725644.688,23431507.823,NaN,NaN,NaN,21360550.196,22206844.462,NaN,NaN,NaN,NaN,NaN,23434657.568,NaN,21954382.232,20275772.434,22387323.585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26621276.074,NaN,NaN,NaN,NaN,NaN,NaN,22054377.226,23477918.884,NaN,NaN,NaN,NaN,NaN,NaN,26500855.499,NaN,NaN,NaN,NaN,25885536.429,24798132.852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26811730.129,37580845.179,NaN,37446622.624,38049830.304,NaN,NaN,36311984.715,36804731.653,NaN,36183525.334,NaN,NaN,37517932.25,NaN,NaN,NaN,NaN,NaN,22405172.985,24098759.413,NaN,25487161.334,NaN,NaN,NaN,24583582.741,NaN,NaN,22965520.152,NaN,NaN,NaN,NaN,NaN,22132512.142,NaN,NaN,36640800.015,NaN,35869486.174,NaN,NaN,NaN,25101402.992,25927780.925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43112082.941,26475453.865,NaN,37438944.848,38854392.427,NaN,NaN,NaN
23370102.205,NaN,21406688.755,24308978.927,NaN,22159937.885,NaN,NaN,24904678.184,NaN,NaN,NaN,NaN,21356504.912,NaN,NaN,20645918.445,NaN,21055184.943,NaN,25676358.738,23859568.49,NaN,NaN,NaN,NaN,NaN,20875527.168,NaN,NaN,NaN,NaN,NaN,NaN,21402674.913,20725166.142,23430683.469,NaN,NaN,NaN,21360972.628,22206659.195,NaN,NaN,NaN,NaN,NaN,23435422.102,NaN,21954749.233,20275788.844,22386911.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26620812.832,NaN,NaN,NaN,NaN,NaN,NaN,22054314.959,23478195.497,NaN,NaN,NaN,NaN,NaN,NaN,26500788.754,NaN,NaN,NaN,NaN,25886065.887,24798220.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26811404.713,37580845.15,NaN,37446615.49,38049830.646,NaN,NaN,36312163.965,36804743.211,NaN,36183598.522,NaN,NaN,37517888.738,NaN,NaN,NaN,NaN,NaN,22404863.387,24099006.98,NaN,25486512.605,NaN,NaN,NaN,24583929.299,NaN,NaN,22965791.785,NaN,NaN,NaN,NaN,NaN,22132364.578,NaN,NaN,36640776.758,NaN,35869585.736,NaN,NaN,NaN,25100957.78,25928331.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43112273.548,26475123.741,NaN,37438945.934,38854391.076,NaN,NaN,NaN
23370662.429,NaN,21407034.577,24308542.764,NaN,22159585.816,NaN,NaN,24904128.55,NaN,NaN,NaN,NaN,21356973.365,NaN,NaN,20645772.799,NaN,21054800.198,NaN,25676812.124,23860162.687,NaN,NaN,NaN,NaN,NaN,20875700.199,NaN,NaN,NaN,NaN,NaN,NaN,21402903.91,20724687.707,23429859.091,NaN,NaN,NaN,21361395.169,22206474.082,NaN,NaN,NaN,NaN,NaN,23436186.64,NaN,21955116.24,20275805.268,22386498.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26620349.605,NaN,NaN,NaN,NaN,NaN,NaN,22054252.686,23478472.098,NaN,NaN,NaN,NaN,NaN,NaN,26500722.072,NaN,NaN,NaN,NaN,25886595.364,24798308.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26811079.288,37580845.096,NaN,37446608.339,38049830.982,NaN,NaN,36312343.215,36804754.767,NaN,36183671.73,NaN,NaN,37517845.216,NaN,NaN,NaN,NaN,NaN,22404553.861,24099254.628,NaN,25485863.88,NaN,NaN,NaN,24584275.909,NaN,NaN,22966063.428,NaN,NaN,NaN,NaN,NaN,22132217.027,NaN,NaN,36640753.493,NaN,35869685.315,NaN,NaN,NaN,25100512.545,25928882.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43112464.168,26474793.602,NaN,37438947.007,38854389.697,NaN,NaN,NaN
23371222.659,NaN,21407380.501,24308106.643,NaN,22159233.779,NaN,NaN,24903578.906,NaN,NaN,NaN,NaN,21357441.897,NaN,NaN,20645627.197,NaN,21054415.494,NaN,25677265.46,23860756.917,NaN,NaN,NaN,NaN,NaN,20875873.322,NaN,NaN,NaN,NaN,NaN,NaN,21403133.069,20724209.397,23429034.711,NaN,NaN,NaN,21361817.817,22206289.097,NaN,NaN,NaN,NaN,NaN,23436951.165,NaN,21955483.265,20275821.739,22386086.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26619886.397,NaN,NaN,NaN,NaN,NaN,NaN,22054190.436,23478748.697,NaN,NaN,NaN,NaN,NaN,NaN,26500655.471,NaN,NaN,NaN,NaN,25887124.867,24798395.939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26810753.872,37580845.043,NaN,37446601.183,38049831.301,NaN,NaN,36312522.486,36804766.328,NaN,36183744.963,NaN,NaN,37517801.692,NaN,NaN,NaN,NaN,NaN,22404244.421,24099502.364,NaN,25485215.154,NaN,NaN,NaN,24584622.563,NaN,NaN,22966335.097,NaN,NaN,NaN,NaN,NaN,22132069.505,NaN,NaN,36640730.228,NaN,35869784.92,NaN,NaN,NaN,25100067.312,25929433.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43112654.815,26474463.481,NaN,37438948.064,38854388.318,NaN,NaN,NaN
23371782.914,NaN,21407726.543,24307670.565,NaN,22158881.816,NaN,NaN,24903029.267,NaN,NaN,NaN,NaN,21357910.546,NaN,NaN,20645481.672,NaN,21054030.864,NaN,25677718.801,23861351.219,NaN,NaN,NaN,NaN,NaN,20876046.581,NaN,NaN,NaN,NaN,NaN,NaN,21403362.395,20723731.237,23428210.339,NaN,NaN,NaN,21362240.605,22206104.301,NaN,NaN,NaN,NaN,NaN,23437715.673,NaN,21955850.334,20275838.247,22385673.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26619423.236,NaN,NaN,NaN,NaN,NaN,NaN,22054128.225,23479025.325,NaN,NaN,NaN,NaN,NaN,NaN,26500588.969,NaN,NaN,NaN,NaN,25887654.427,24798483.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26810428.483,37580845.012,NaN,37446594.048,38049831.646,NaN,NaN,36312701.807,36804777.907,NaN,36183818.242,NaN,NaN,37517758.205,NaN,NaN,NaN,NaN,NaN,22403935.099,24099750.224,NaN,25484566.462,NaN,NaN,NaN,24584969.307,NaN,NaN,22966606.827,NaN,NaN,NaN,NaN,NaN,22131922.036,NaN,NaN,36640707.001,NaN,35869884.575,NaN,NaN,NaN,25099622.091,25929983.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43112845.513,26474133.392,NaN,37438949.146,38854386.964,NaN,NaN,NaN
23372343.199,NaN,21408072.721,24307234.573,NaN,22158529.916,NaN,NaN,24902479.601,NaN,NaN,NaN,NaN,21358379.307,NaN,NaN,20645336.223,NaN,21053646.29,NaN,25678172.167,23861945.597,NaN,NaN,NaN,NaN,NaN,20876219.975,NaN,NaN,NaN,NaN,NaN,NaN,21403591.908,20723253.208,23427385.984,NaN,NaN,NaN,21362663.544,22205919.702,NaN,NaN,NaN,NaN,NaN,23438480.247,NaN,21956217.443,20275854.824,22385261.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26618960.124,NaN,NaN,NaN,NaN,NaN,NaN,22054066.06,23479301.978,NaN,NaN,NaN,NaN,NaN,NaN,26500522.573,NaN,NaN,NaN,NaN,25888184.04,24798571.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26810103.132,37580845,NaN,37446586.926,38049832.007,NaN,NaN,36312881.182,36804789.519,NaN,36183891.574,NaN,NaN,37517714.749,NaN,NaN,NaN,NaN,NaN,22403625.881,24099998.198,NaN,25483917.795,NaN,NaN,NaN,24585316.13,NaN,NaN,22966878.612,NaN,NaN,NaN,NaN,NaN,22131774.617,NaN,NaN,36640683.799,NaN,35869984.286,NaN,NaN,NaN,25099176.898,25930534.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43113036.261,26473803.345,NaN,37438950.251,38854385.631,NaN,NaN,NaN
23372903.471,NaN,21408419.003,24306798.612,NaN,22158178.073,NaN,NaN,24901929.927,NaN,NaN,NaN,NaN,21358848.156,NaN,NaN,20645190.824,NaN,21053261.778,NaN,25678625.493,23862540.008,NaN,NaN,NaN,NaN,NaN,20876393.484,NaN,NaN,NaN,NaN,NaN,NaN,21403821.559,20722775.323,23426561.632,NaN,NaN,NaN,21363086.591,22205735.252,NaN,NaN,NaN,NaN,NaN,23439244.802,NaN,21956584.574,20275871.472,22384849.077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26618497.035,NaN,NaN,NaN,NaN,NaN,NaN,22054003.906,23479578.638,NaN,NaN,NaN,NaN,NaN,NaN,26500456.258,NaN,NaN,NaN,NaN,25888713.691,24798659.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26809777.786,37580844.992,NaN,37446579.806,38049832.364,NaN,NaN,36313060.575,36804801.142,NaN,36183964.936,NaN,NaN,37517671.306,NaN,NaN,NaN,NaN,NaN,22403316.763,24100246.269,NaN,25483269.139,NaN,NaN,NaN,24585663.014,NaN,NaN,22967150.427,NaN,NaN,NaN,NaN,NaN,22131627.237,NaN,NaN,36640660.612,NaN,35870084.032,NaN,NaN,NaN,25098731.697,25931085.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43113227.04,26473473.318,NaN,37438951.357,38854384.304,NaN,NaN,NaN
23373463.728,NaN,21408765.38,24306362.678,NaN,22157826.264,NaN,NaN,24901380.219,NaN,NaN,NaN,NaN,21359317.084,NaN,NaN,20645045.464,NaN,21052877.296,NaN,25679078.786,23863134.452,NaN,NaN,NaN,NaN,NaN,20876567.079,NaN,NaN,NaN,NaN,NaN,NaN,21404051.362,20722297.555,23425737.266,NaN,NaN,NaN,21363509.755,22205550.923,NaN,NaN,NaN,NaN,NaN,23440009.366,NaN,21956951.713,20275888.097,22384436.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26618033.968,NaN,NaN,NaN,NaN,NaN,NaN,22053941.763,23479855.291,NaN,NaN,NaN,NaN,NaN,NaN,26500390.019,NaN,NaN,NaN,NaN,25889243.363,24798748.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26809452.442,37580844.968,NaN,37446572.673,38049832.726,NaN,NaN,36313239.982,36804812.764,NaN,36184038.306,NaN,NaN,37517627.862,NaN,NaN,NaN,NaN,NaN,22403007.728,24100494.427,NaN,25482620.479,NaN,NaN,NaN,24586009.946,NaN,NaN,22967422.267,NaN,NaN,NaN,NaN,NaN,22131479.868,NaN,NaN,36640637.417,NaN,35870183.79,NaN,NaN,NaN,25098286.474,25931636.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43113417.838,26473143.286,NaN,37438952.443,38854382.954,NaN,NaN,NaN
