carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7,carrier_8,carrier_9,carrier_10,carrier_11,carrier_12,carrier_13,carrier_14,carrier_15,carrier_16,carrier_17,carrier_18,carrier_19,carrier_20,carrier_21,carrier_22,carrier_23,carrier_24,carrier_25,carrier_26,carrier_27,carrier_28,carrier_29,carrier_30,carrier_31,carrier_32,carrier_33,carrier_34,carrier_35,carrier_36,carrier_37,carrier_38,carrier_39,carrier_40,carrier_41,carrier_42,carrier_43,carrier_44,carrier_45,carrier_46,carrier_47,carrier_48,carrier_49,carrier_50,carrier_51,carrier_52,carrier_53,carrier_54,carrier_55,carrier_56,carrier_57,carrier_58,carrier_59,carrier_60,carrier_61,carrier_62,carrier_63,carrier_64,carrier_65,carrier_66,carrier_67,carrier_68,carrier_69,carrier_70,carrier_71,carrier_72,carrier_73,carrier_74,carrier_75,carrier_76,carrier_77,carrier_78,carrier_79,carrier_80,carrier_81,carrier_82,carrier_83,carrier_84,carrier_85,carrier_86,carrier_87,carrier_88,carrier_89,carrier_90,carrier_91,carrier_92,carrier_93,carrier_94,carrier_95,carrier_96,carrier_97,carrier_98,carrier_99,carrier_100,carrier_101,carrier_102,carrier_103,carrier_104,carrier_105,carrier_106,carrier_107,carrier_108,carrier_109,carrier_110,carrier_111,carrier_112,carrier_113,carrier_114,carrier_115,carrier_116,carrier_117,carrier_118,carrier_119,carrier_120,carrier_121,carrier_122,carrier_123,carrier_124,carrier_125,carrier_126,carrier_127,carrier_128,carrier_129,carrier_130,carrier_131,carrier_132,carrier_133,carrier_134,carrier_135,carrier_136,carrier_137,carrier_138,carrier_139,carrier_140,carrier_141,carrier_142,carrier_143,carrier_144,carrier_145,carrier_146,carrier_147,carrier_148,carrier_149,carrier_150,carrier_151,carrier_152,carrier_153,carrier_154,carrier_155,carrier_156,carrier_157,carrier_158
122404465.268,NaN,112247555.44,128062809.061,NaN,116708956.315,NaN,NaN,131272810.017,NaN,NaN,NaN,NaN,111894087.436,NaN,NaN,108603345.072,NaN,110927127.41,NaN,134600518.622,124954197.308,NaN,NaN,NaN,NaN,NaN,109581718.188,NaN,NaN,NaN,NaN,NaN,NaN,114408769.36,111342017.062,125858138.853,NaN,NaN,NaN,113761058.417,118517752.876,NaN,NaN,NaN,NaN,NaN,124623892.444,NaN,116926319.439,108451109.428,120017388.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142854039.854,NaN,140230636.877,NaN,NaN,NaN,NaN,NaN,NaN,115942436.442,123178480.529,NaN,NaN,NaN,NaN,NaN,NaN,139315150.27,NaN,NaN,NaN,NaN,135650028.662,130256527.558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141131558.039,195693347.624,NaN,194999505.981,198135221.611,NaN,NaN,188959484.733,191644096.387,NaN,188366334.883,NaN,NaN,195397396.719,NaN,NaN,NaN,NaN,NaN,116895011.937,125316806.338,NaN,133181628.042,NaN,NaN,NaN,127769026.716,NaN,NaN,119395419.974,NaN,NaN,NaN,NaN,NaN,115356697.166,NaN,NaN,190815398.715,NaN,186712432.452,NaN,NaN,NaN,131027203.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224361463.1,138100963.299,NaN,194953606.574,202326030.587,NaN,NaN,NaN
122407408.799,NaN,112249294.371,128060489.195,NaN,116707072.074,NaN,NaN,131269932.621,NaN,NaN,NaN,NaN,111896482.513,NaN,NaN,108602541.209,NaN,110925071.808,NaN,134602913.8,124957287.547,NaN,NaN,NaN,NaN,NaN,109582547.54,NaN,NaN,NaN,NaN,NaN,NaN,114409878.319,111339361.833,125853733.58,NaN,NaN,NaN,113763222.151,118516651.65,NaN,NaN,NaN,NaN,NaN,124627975.191,NaN,116928262.465,108451171.337,120015175.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142852070.182,NaN,140228183.023,NaN,NaN,NaN,NaN,NaN,NaN,115942093.846,123179929.542,NaN,NaN,NaN,NaN,NaN,NaN,139314739.241,NaN,NaN,NaN,NaN,135652784.912,130256922.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141129838.386,195693347.565,NaN,194999468.63,198135223.378,NaN,NaN,188960399.058,191644150.182,NaN,188366695.334,NaN,NaN,195397161.074,NaN,NaN,NaN,NaN,NaN,116893334.557,125318025.012,NaN,133178243.351,NaN,NaN,NaN,127770786.449,NaN,NaN,119396809.886,NaN,NaN,NaN,NaN,NaN,115355905.538,NaN,NaN,190815269.835,NaN,186712927.453,NaN,NaN,NaN,131024885.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224362433.87,138099232.757,NaN,194953612.752,202326023.005,NaN,NaN,NaN
122410352.143,NaN,112251033.721,128058169.377,NaN,116705187.915,NaN,NaN,131267054.969,NaN,NaN,NaN,NaN,111898877.93,NaN,NaN,108601737.476,NaN,110923016.287,NaN,134605308.704,124960377.88,NaN,NaN,NaN,NaN,NaN,109583377.299,NaN,NaN,NaN,NaN,NaN,NaN,114410987.957,111336707.121,125849328.114,NaN,NaN,NaN,113765386.399,118515551.115,NaN,NaN,NaN,NaN,NaN,124632057.81,NaN,116930205.449,108451233.286,120012962.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142850100.714,NaN,140225729.17,NaN,NaN,NaN,NaN,NaN,NaN,115941751.23,123181378.419,NaN,NaN,NaN,NaN,NaN,NaN,139314328.446,NaN,NaN,NaN,NaN,135655541.198,130257317.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141128118.643,195693347.37,NaN,194999431.127,198135224.975,NaN,NaN,188961313.356,191644203.854,NaN,188367055.78,NaN,NaN,195396925.321,NaN,NaN,NaN,NaN,NaN,116891657.494,125319244.068,NaN,133174858.55,NaN,NaN,NaN,127772546.34,NaN,NaN,119398199.815,NaN,NaN,NaN,NaN,NaN,115355113.912,NaN,NaN,190815140.871,NaN,186713422.451,NaN,NaN,NaN,131022567.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224363404.656,138097502.146,NaN,194953618.772,202326015.277,NaN,NaN,NaN
122413295.692,NaN,112252773.854,128055849.931,NaN,116703304.213,NaN,NaN,131264177.457,NaN,NaN,NaN,NaN,111901274.047,NaN,NaN,108600934.21,NaN,110920961.202,NaN,134607703.782,124963468.661,NaN,NaN,NaN,NaN,NaN,109584207.845,NaN,NaN,NaN,NaN,NaN,NaN,114412098.656,111334053.285,125844922.831,NaN,NaN,NaN,113767551.507,118514451.608,NaN,NaN,NaN,NaN,NaN,124636140.621,NaN,116932148.762,108451295.64,120010749.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142848131.818,NaN,140223275.637,NaN,NaN,NaN,NaN,NaN,NaN,115941408.892,123182827.561,NaN,NaN,NaN,NaN,NaN,NaN,139313918.334,NaN,NaN,NaN,NaN,135658297.881,130257713.107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141126399.175,195693347.351,NaN,194999393.828,198135226.758,NaN,NaN,188962227.992,191644257.755,NaN,188367416.552,NaN,NaN,195396689.835,NaN,NaN,NaN,NaN,NaN,116889981.111,125320463.824,NaN,133171473.979,NaN,NaN,NaN,127774306.777,NaN,NaN,119399590.125,NaN,NaN,NaN,NaN,NaN,115354322.667,NaN,NaN,190815012.152,NaN,186713917.84,NaN,NaN,NaN,131020249.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224364375.782,138095771.817,NaN,194953624.991,202326007.742,NaN,NaN,NaN
122416239.203,NaN,112254514.499,128053530.663,NaN,116701420.717,NaN,NaN,131261299.794,NaN,NaN,NaN,NaN,111903670.581,NaN,NaN,108600131.168,NaN,110918906.316,NaN,134610098.672,124966559.621,NaN,NaN,NaN,NaN,NaN,109585038.927,NaN,NaN,NaN,NaN,NaN,NaN,114413210.127,111331400.047,125840517.454,NaN,NaN,NaN,113769717.276,118513352.888,NaN,NaN,NaN,NaN,NaN,124640223.387,NaN,116934092.144,108451358.106,120008536.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142846163.161,NaN,140220822.191,NaN,NaN,NaN,NaN,NaN,NaN,115941066.62,123184276.66,NaN,NaN,NaN,NaN,NaN,NaN,139313508.586,NaN,NaN,NaN,NaN,135661054.713,130258109.278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141124679.721,195693347.288,NaN,194999356.474,198135228.487,NaN,NaN,188963142.708,191644311.677,NaN,188367777.411,NaN,NaN,195396454.375,NaN,NaN,NaN,NaN,NaN,116888305.147,125321684.054,NaN,133168089.41,NaN,NaN,NaN,127776067.505,NaN,NaN,119400980.567,NaN,NaN,NaN,NaN,NaN,115353531.511,NaN,NaN,190814883.446,NaN,186714413.343,NaN,NaN,NaN,131017931.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224365347.036,138094041.533,NaN,194953631.167,202326000.167,NaN,NaN,NaN
122419182.637,NaN,112256255.601,128051211.46,NaN,116699537.319,NaN,NaN,131258421.913,NaN,NaN,NaN,NaN,111906067.496,NaN,NaN,108599328.289,NaN,110916851.551,NaN,134612493.334,124969650.711,NaN,NaN,NaN,NaN,NaN,109585870.469,NaN,NaN,NaN,NaN,NaN,NaN,114414322.329,111328747.33,125836111.938,NaN,NaN,NaN,113771883.577,118512254.857,NaN,NaN,NaN,NaN,NaN,124644306.015,NaN,116936035.507,108451420.648,120006323.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142844194.747,NaN,140218368.769,NaN,NaN,NaN,NaN,NaN,NaN,115940724.344,123185725.666,NaN,NaN,NaN,NaN,NaN,NaN,139313099.155,NaN,NaN,NaN,NaN,135663811.606,130258505.803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141122960.231,195693347.099,NaN,194999318.993,198135230.106,NaN,NaN,188964057.438,191644365.545,NaN,188368138.34,NaN,NaN,195396218.835,NaN,NaN,NaN,NaN,NaN,116886629.528,125322904.681,NaN,133164704.748,NaN,NaN,NaN,127777828.426,NaN,NaN,119402371.066,NaN,NaN,NaN,NaN,NaN,115352740.433,NaN,NaN,190814754.667,NaN,186714908.892,NaN,NaN,NaN,131015612.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224366318.318,138092311.187,NaN,194953637.21,202325992.476,NaN,NaN,NaN
122422126.212,NaN,112257997.445,128048892.604,NaN,116697654.364,NaN,NaN,131255544.126,NaN,NaN,NaN,NaN,111908465.069,NaN,NaN,108598525.853,NaN,110914797.201,NaN,134614888.096,124972742.195,NaN,NaN,NaN,NaN,NaN,109586702.76,NaN,NaN,NaN,NaN,NaN,NaN,114415435.52,111326095.469,125831706.577,NaN,NaN,NaN,113774050.739,118511157.833,NaN,NaN,NaN,NaN,NaN,124648388.877,NaN,116937979.18,108451483.551,120004110.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142842226.88,NaN,140215915.651,NaN,NaN,NaN,NaN,NaN,NaN,115940382.381,123187174.91,NaN,NaN,NaN,NaN,NaN,NaN,139312690.36,NaN,NaN,NaN,NaN,135666568.87,130258902.985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141121240.964,195693347.095,NaN,194999281.684,198135231.883,NaN,NaN,188964972.511,191644419.598,NaN,188368499.569,NaN,NaN,195395983.541,NaN,NaN,NaN,NaN,NaN,116884954.553,125324125.99,NaN,133161320.305,NaN,NaN,NaN,127779589.862,NaN,NaN,119403761.911,NaN,NaN,NaN,NaN,NaN,115351949.681,NaN,NaN,190814626.118,NaN,186715404.78,NaN,NaN,NaN,131013294.981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224367289.929,138090581.099,NaN,194953643.411,202325984.943,NaN,NaN,NaN
122425069.781,NaN,112259739.807,128046573.924,NaN,116695771.59,NaN,NaN,131252666.198,NaN,NaN,NaN,NaN,111910863.079,NaN,NaN,108597723.634,NaN,110912743.032,NaN,134617282.702,124975833.879,NaN,NaN,NaN,NaN,NaN,109587535.58,NaN,NaN,NaN,NaN,NaN,NaN,114416549.51,111323444.216,125827301.158,NaN,NaN,NaN,113776218.541,118510061.562,NaN,NaN,NaN,NaN,NaN,124652471.706,NaN,116939922.914,108451546.571,120001897.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142840259.276,NaN,140213462.624,NaN,NaN,NaN,NaN,NaN,NaN,115940040.454,123188624.1,NaN,NaN,NaN,NaN,NaN,NaN,139312281.926,NaN,NaN,NaN,NaN,135669326.282,130259300.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141119521.721,195693347.023,NaN,194999244.34,198135233.613,NaN,NaN,188965887.64,191644473.67,NaN,188368860.896,NaN,NaN,195395748.301,NaN,NaN,NaN,NaN,NaN,116883280.015,125325347.769,NaN,133157935.877,NaN,NaN,NaN,127781351.578,NaN,NaN,119405152.882,NaN,NaN,NaN,NaN,NaN,115351159.053,NaN,NaN,190814497.588,NaN,186715900.798,NaN,NaN,NaN,131010976.907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224368261.644,138088851.043,NaN,194953649.558,202325977.383,NaN,NaN,NaN
122428013.31,NaN,112261482.741,128044255.405,NaN,116693889.072,NaN,NaN,131249788.208,NaN,NaN,NaN,NaN,111913261.557,NaN,NaN,108596921.678,NaN,110910689.091,NaN,134619677.235,124978925.762,NaN,NaN,NaN,NaN,NaN,109588368.963,NaN,NaN,NaN,NaN,NaN,NaN,114417664.363,111320793.627,125822895.722,NaN,NaN,NaN,113778386.988,118508966.11,NaN,NaN,NaN,NaN,NaN,124656554.536,NaN,116941866.769,108451609.74,119999684.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142838292.038,NaN,140211009.714,NaN,NaN,NaN,NaN,NaN,NaN,115939698.613,123190073.345,NaN,NaN,NaN,NaN,NaN,NaN,139311873.92,NaN,NaN,NaN,NaN,135672083.869,130259698.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141117802.533,195693346.941,NaN,194999206.972,198135235.338,NaN,NaN,188966802.896,191644527.769,NaN,188369222.372,NaN,NaN,195395513.092,NaN,NaN,NaN,NaN,NaN,116881605.911,125326570.049,NaN,133154551.46,NaN,NaN,NaN,127783113.606,NaN,NaN,119406544.022,NaN,NaN,NaN,NaN,NaN,115350368.574,NaN,NaN,190814369.088,NaN,186716396.957,NaN,NaN,NaN,131008658.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224369233.507,138087121.049,NaN,194953655.698,202325969.819,NaN,NaN,NaN
122430956.819,NaN,112263226.215,128041937.089,NaN,116692006.744,NaN,NaN,131246910.047,NaN,NaN,NaN,NaN,111915660.513,NaN,NaN,108596119.976,NaN,110908635.379,NaN,134622071.609,124982017.896,NaN,NaN,NaN,NaN,NaN,109589202.907,NaN,NaN,NaN,NaN,NaN,NaN,114418780.072,111318143.685,125818490.254,NaN,NaN,NaN,113780556.099,118507871.457,NaN,NaN,NaN,NaN,NaN,124660637.384,NaN,116943810.687,108451673.113,119997472.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142836325.042,NaN,140208556.911,NaN,NaN,NaN,NaN,NaN,NaN,115939356.88,123191522.558,NaN,NaN,NaN,NaN,NaN,NaN,139311466.33,NaN,NaN,NaN,NaN,135674841.625,130260097.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141116083.407,195693346.839,NaN,194999169.582,198135237.043,NaN,NaN,188967718.248,191644581.899,NaN,188369583.949,NaN,NaN,195395277.93,NaN,NaN,NaN,NaN,NaN,116879932.258,125327792.822,NaN,133151167.067,NaN,NaN,NaN,127784875.954,NaN,NaN,119407935.321,NaN,NaN,NaN,NaN,NaN,115349578.232,NaN,NaN,190814240.629,NaN,186716893.27,NaN,NaN,NaN,131006340.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224370205.496,138085391.115,NaN,194953661.8,202325962.197,NaN,NaN,NaN
122433900.209,NaN,112264970.106,128039618.749,NaN,116690124.539,NaN,NaN,131244031.698,NaN,NaN,NaN,NaN,111918059.798,NaN,NaN,108595318.416,NaN,110906581.757,NaN,134624465.795,124985110.114,NaN,NaN,NaN,NaN,NaN,109590037.287,NaN,NaN,NaN,NaN,NaN,NaN,114419896.506,111315494.276,125814084.596,NaN,NaN,NaN,113782725.763,118506777.484,NaN,NaN,NaN,NaN,NaN,124664720.086,NaN,116945754.566,108451736.491,119995259.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142834358.349,NaN,140206104.117,NaN,NaN,NaN,NaN,NaN,NaN,115939015.121,123192971.688,NaN,NaN,NaN,NaN,NaN,NaN,139311059.06,NaN,NaN,NaN,NaN,135677599.436,130260496.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141114364.187,195693346.592,NaN,194999132.048,198135238.589,NaN,NaN,188968633.606,191644635.934,NaN,188369945.531,NaN,NaN,195395042.687,NaN,NaN,NaN,NaN,NaN,116878258.946,125329015.965,NaN,133147782.563,NaN,NaN,NaN,127786638.495,NaN,NaN,119409326.643,NaN,NaN,NaN,NaN,NaN,115348787.917,NaN,NaN,190814112.069,NaN,186717389.606,NaN,NaN,NaN,131004022.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224371177.512,138083661.125,NaN,194953667.758,202325954.465,NaN,NaN,NaN
122436843.472,NaN,112266714.471,128037300.538,NaN,116688242.483,NaN,NaN,131241153.132,NaN,NaN,NaN,NaN,111920459.472,NaN,NaN,108594517.017,NaN,110904528.275,NaN,134626859.714,124988202.449,NaN,NaN,NaN,NaN,NaN,109590872.133,NaN,NaN,NaN,NaN,NaN,NaN,114421013.639,111312845.392,125809678.804,NaN,NaN,NaN,113784895.97,118505684.239,NaN,NaN,NaN,NaN,NaN,124668802.68,NaN,116947698.466,108451799.961,119993046.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142832389.774,NaN,140203651.321,NaN,NaN,NaN,NaN,NaN,NaN,115938673.356,123194420.745,NaN,NaN,NaN,NaN,NaN,NaN,139310652.079,NaN,NaN,NaN,NaN,135680357.312,130260895.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141112644.939,195693346.241,NaN,194999094.405,198135240.036,NaN,NaN,188969549,191644689.889,NaN,188370307.18,NaN,NaN,195394807.383,NaN,NaN,NaN,NaN,NaN,116876585.987,125330239.528,NaN,133144397.995,NaN,NaN,NaN,127788401.239,NaN,NaN,119410718.03,NaN,NaN,NaN,NaN,NaN,115347997.662,NaN,NaN,190813983.464,NaN,186717886.01,NaN,NaN,NaN,131001704.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224372149.576,138081931.096,NaN,194953673.589,202325946.617,NaN,NaN,NaN
122439786.87,NaN,112268459.535,128034982.643,NaN,116686360.774,NaN,NaN,131238274.622,NaN,NaN,NaN,NaN,111922859.758,NaN,NaN,108593716.02,NaN,110902475.154,NaN,134629253.686,124991295.167,NaN,NaN,NaN,NaN,NaN,109591707.694,NaN,NaN,NaN,NaN,NaN,NaN,114422131.728,111310197.291,125805273.127,NaN,NaN,NaN,113787066.983,118504591.957,NaN,NaN,NaN,NaN,NaN,124672885.396,NaN,116949642.613,108451863.73,119990833.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142830423.778,NaN,140201198.82,NaN,NaN,NaN,NaN,NaN,NaN,115938331.812,123195869.951,NaN,NaN,NaN,NaN,NaN,NaN,139310245.683,NaN,NaN,NaN,NaN,135683115.526,130261295.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141110925.869,195693345.992,NaN,194999056.878,198135241.612,NaN,NaN,188970464.66,191644743.994,NaN,188370669.111,NaN,NaN,195394572.285,NaN,NaN,NaN,NaN,NaN,116874913.616,125331463.702,NaN,133141013.591,NaN,NaN,NaN,127790164.449,NaN,NaN,119412109.717,NaN,NaN,NaN,NaN,NaN,115347207.692,NaN,NaN,190813855.038,NaN,186718382.695,NaN,NaN,NaN,130999385.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224373121.916,138080201.275,NaN,194953679.553,202325938.89,NaN,NaN,NaN
122442730.243,NaN,112270205.09,128032664.895,NaN,116684479.256,NaN,NaN,131235395.944,NaN,NaN,NaN,NaN,111925260.466,NaN,NaN,108592915.228,NaN,110900422.205,NaN,134631647.554,124994388.048,NaN,NaN,NaN,NaN,NaN,109592543.776,NaN,NaN,NaN,NaN,NaN,NaN,114423250.604,111307549.816,125800867.364,NaN,NaN,NaN,113789238.589,118503500.458,NaN,NaN,NaN,NaN,NaN,124676968.096,NaN,116951586.809,108451927.649,119988620.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140198746.379,NaN,NaN,NaN,NaN,NaN,NaN,115937990.316,123197319.108,NaN,NaN,NaN,NaN,NaN,NaN,139309839.645,NaN,NaN,NaN,NaN,135685873.872,130261695.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141109206.821,195693345.683,NaN,194999019.301,198135243.143,NaN,NaN,188971380.397,191644798.113,NaN,188371031.127,NaN,NaN,195394337.199,NaN,NaN,NaN,NaN,NaN,116873241.667,125332688.361,NaN,133137629.166,NaN,NaN,NaN,127791927.914,NaN,NaN,119413501.526,NaN,NaN,NaN,NaN,NaN,115346417.829,NaN,NaN,190813726.618,NaN,186718879.502,NaN,NaN,NaN,130997067.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224374094.355,138078471.481,NaN,194953685.449,202325931.123,NaN,NaN,NaN
122445673.542,NaN,112271951.171,128030347.255,NaN,116682597.934,NaN,NaN,131232517.123,NaN,NaN,NaN,NaN,111927661.595,NaN,NaN,108592114.657,NaN,110898369.422,NaN,134634041.21,124997481.114,NaN,NaN,NaN,NaN,NaN,109593380.361,NaN,NaN,NaN,NaN,NaN,NaN,114424370.276,111304902.949,125796461.5,NaN,NaN,NaN,113791410.819,118502409.713,NaN,NaN,NaN,NaN,NaN,124681050.747,NaN,116953531.035,108451991.649,119986407.937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140196294.005,NaN,NaN,NaN,NaN,NaN,NaN,115937648.895,123198768.26,NaN,NaN,NaN,NaN,NaN,NaN,139309434.015,NaN,NaN,NaN,NaN,135688632.338,130262096.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141107487.778,195693345.309,NaN,194998981.663,198135244.575,NaN,NaN,188972296.215,191644852.234,NaN,188371393.214,NaN,NaN,195394102.103,NaN,NaN,NaN,NaN,NaN,116871570.127,125333913.464,NaN,133134244.739,NaN,NaN,NaN,127793691.671,NaN,NaN,119414893.452,NaN,NaN,NaN,NaN,NaN,115345628.075,NaN,NaN,190813598.182,NaN,186719376.406,NaN,NaN,NaN,130994749.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224375066.889,138076741.705,NaN,194953691.286,202325923.276,NaN,NaN,NaN
122448616.883,NaN,112273697.871,128028029.867,NaN,116680716.888,NaN,NaN,131229638.267,NaN,NaN,NaN,NaN,111930063.266,NaN,NaN,108591314.402,NaN,110896316.948,NaN,134636434.834,125000574.473,NaN,NaN,NaN,NaN,NaN,109594217.587,NaN,NaN,NaN,NaN,NaN,NaN,114425490.856,111302256.794,125792055.705,NaN,NaN,NaN,113793583.781,118501319.836,NaN,NaN,NaN,NaN,NaN,124685133.443,NaN,116955475.412,108452055.895,119984195.232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140193841.839,NaN,NaN,NaN,NaN,NaN,NaN,115937307.647,123200217.481,NaN,NaN,NaN,NaN,NaN,NaN,139309028.845,NaN,NaN,NaN,NaN,135691391.05,130262497.293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141105768.847,195693344.995,NaN,194998944.077,198135246.05,NaN,NaN,188973212.223,191644906.442,NaN,188371755.495,NaN,NaN,195393867.125,NaN,NaN,NaN,NaN,NaN,116869899.096,125335139.125,NaN,133130860.385,NaN,NaN,NaN,127795455.79,NaN,NaN,119416285.598,NaN,NaN,NaN,NaN,NaN,115344838.527,NaN,NaN,190813469.851,NaN,186719873.532,NaN,NaN,NaN,130992430.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224376039.629,138075012.051,NaN,194953697.156,202325915.485,NaN,NaN,NaN
122451560.416,NaN,112275445.319,128025712.866,NaN,116678836.268,NaN,NaN,131226759.499,NaN,NaN,NaN,NaN,111932465.595,NaN,NaN,108590514.599,NaN,110894264.877,NaN,134638828.53,125003668.226,NaN,NaN,NaN,NaN,NaN,109595055.563,NaN,NaN,NaN,NaN,NaN,NaN,114426612.465,111299611.476,125787650.051,NaN,NaN,NaN,113795757.589,118500230.97,NaN,NaN,NaN,NaN,NaN,124689216.331,NaN,116957420.1,108452120.537,119981982.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140191389.952,NaN,NaN,NaN,NaN,NaN,NaN,115936966.649,123201666.908,NaN,NaN,NaN,NaN,NaN,NaN,139308624.307,NaN,NaN,NaN,NaN,135694150.128,130262899.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141104050.162,195693344.842,NaN,194998906.649,198135247.726,NaN,NaN,188974128.515,191644960.86,NaN,188372118.103,NaN,NaN,195393632.374,NaN,NaN,NaN,NaN,NaN,116868228.732,125336365.483,NaN,133127476.254,NaN,NaN,NaN,127797220.413,NaN,NaN,119417678.094,NaN,NaN,NaN,NaN,NaN,115344049.327,NaN,NaN,190813341.736,NaN,186720371,NaN,NaN,NaN,130990112.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224377012.707,138073282.649,NaN,194953703.192,202325907.886,NaN,NaN,NaN
