pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23527556.492,25063038.817,21508038.958,24188083.562,NaN,22062855.542,NaN,NaN,24749755.477,NaN,NaN,NaN,NaN,21491652.105,NaN,NaN,20607160.765,NaN,20949002.313,NaN,NaN,24028208.963,NaN,NaN,NaN,NaN,NaN,20928463.426,NaN,NaN,NaN,NaN,NaN,NaN,21473199.355,20595867.904,23199138.742,NaN,NaN,NaN,21484483.511,22160814.799,NaN,NaN,NaN,NaN,NaN,23650139.299,NaN,22058779.391,20281816.538,22271441.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26491808.442,NaN,NaN,NaN,NaN,NaN,NaN,22037652.727,23556184.898,NaN,NaN,NaN,NaN,NaN,NaN,26485402.455,NaN,NaN,NaN,NaN,26036185.269,24826442.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26720475.439,37580829.804,38578805.671,37444617.195,38049932.739,NaN,NaN,36363589.04,36808331.975,NaN,36205327.142,NaN,NaN,37506145.729,NaN,NaN,NaN,NaN,NaN,22321566.583,24172450.765,NaN,25304687.999,NaN,25991211.859,NaN,24683698.426,NaN,NaN,23043504.262,NaN,NaN,NaN,NaN,NaN,22092225.294,NaN,NaN,36634655.363,NaN,35898873.457,NaN,NaN,NaN,24975855.723,26082334.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43167037.717,26383017.183,NaN,37439222.357,38854037.393,NaN,NaN,NaN
23528116.784,25062615.248,21508414.354,24187659.576,NaN,22062516.708,NaN,NaN,24749202.757,NaN,NaN,NaN,NaN,21492145.495,NaN,NaN,20607030.73,NaN,20948631.497,NaN,NaN,24028814.812,NaN,NaN,NaN,NaN,NaN,20928667.237,NaN,NaN,NaN,NaN,NaN,NaN,21473472.301,20595426.555,23198315.543,NaN,NaN,NaN,21484939.898,22160673.829,NaN,NaN,NaN,NaN,NaN,23650902.746,NaN,22059152.839,20281843.036,22271031.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26491353.756,NaN,NaN,NaN,NaN,NaN,NaN,22037596.364,23556463.342,NaN,NaN,NaN,NaN,NaN,NaN,26485359.693,NaN,NaN,NaN,NaN,26036724.202,24826556.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26720153.685,37580829.797,38578798.084,37444610.203,38049933.189,NaN,NaN,36363775.86,36808345.945,NaN,36205408.655,NaN,NaN,37506105.694,NaN,NaN,NaN,NaN,NaN,22321283.497,24172725.785,NaN,25304042.932,NaN,25991181.342,NaN,24684061.834,NaN,NaN,23043785.77,NaN,NaN,NaN,NaN,NaN,22092087.244,NaN,NaN,36634635.06,NaN,35898982.413,NaN,NaN,NaN,24975410.59,26082879.983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43167236.942,26382691.814,NaN,37439223.308,38854036.314,NaN,NaN,NaN
23528677.086,25062191.729,21508789.845,24187235.667,NaN,22062177.92,NaN,NaN,24748650.108,NaN,NaN,NaN,NaN,21492638.974,NaN,NaN,20606900.753,NaN,20948260.749,NaN,NaN,24029420.696,NaN,NaN,NaN,NaN,NaN,20928871.16,NaN,NaN,NaN,NaN,NaN,NaN,21473745.403,20594985.346,23197492.362,NaN,NaN,NaN,21485396.418,22160533.015,NaN,NaN,NaN,NaN,NaN,23651666.194,NaN,22059526.317,20281869.614,22270622.323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26490899.111,NaN,NaN,NaN,NaN,NaN,NaN,22037540.026,23556741.797,NaN,NaN,NaN,NaN,NaN,NaN,26485317.022,NaN,NaN,NaN,NaN,26037263.17,24826669.567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26719831.935,37580829.801,38578790.507,37444603.22,38049933.631,NaN,NaN,36363962.718,36808359.914,NaN,36205490.218,NaN,NaN,37506065.684,NaN,NaN,NaN,NaN,NaN,22321000.516,24173000.91,NaN,25303397.888,NaN,25991150.951,NaN,24684425.303,NaN,NaN,23044067.304,NaN,NaN,NaN,NaN,NaN,22091949.236,NaN,NaN,36634614.76,NaN,35899091.413,NaN,NaN,NaN,24974965.465,26083425.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43167436.192,26382366.46,NaN,37439224.271,38854035.24,NaN,NaN,NaN
23529237.375,25061768.255,21509165.442,24186811.79,NaN,22061839.189,NaN,NaN,24748097.456,NaN,NaN,NaN,NaN,21493132.537,NaN,NaN,20606770.837,NaN,20947890.038,NaN,NaN,24030026.626,NaN,NaN,NaN,NaN,NaN,20929075.19,NaN,NaN,NaN,NaN,NaN,NaN,21474018.661,20594544.273,23196669.201,NaN,NaN,NaN,21485853.037,22160392.369,NaN,NaN,NaN,NaN,NaN,23652429.634,NaN,22059899.818,20281896.224,22270212.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26490444.488,NaN,NaN,NaN,NaN,NaN,NaN,22037483.709,23557020.258,NaN,NaN,NaN,NaN,NaN,NaN,26485274.449,NaN,NaN,NaN,NaN,26037802.167,24826783.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26719510.205,37580829.806,38578782.906,37444596.229,38049934.084,NaN,NaN,36364149.604,36808373.917,NaN,36205571.8,NaN,NaN,37506025.686,NaN,NaN,NaN,NaN,NaN,22320717.634,24173276.125,NaN,25302752.842,NaN,25991120.633,NaN,24684788.827,NaN,NaN,23044348.892,NaN,NaN,NaN,NaN,NaN,22091811.261,NaN,NaN,36634594.475,NaN,35899200.441,NaN,NaN,NaN,24974520.341,26083970.381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43167635.481,26382041.128,NaN,37439225.232,38854034.168,NaN,NaN,NaN
23529797.657,25061344.761,21509541.152,24186387.983,NaN,22061500.501,NaN,NaN,24747544.761,NaN,NaN,NaN,NaN,21493626.204,NaN,NaN,20606640.972,NaN,20947519.4,NaN,NaN,24030632.609,NaN,NaN,NaN,NaN,NaN,20929279.334,NaN,NaN,NaN,NaN,NaN,NaN,21474292.08,20594103.338,23195846.062,NaN,NaN,NaN,21486309.788,22160251.884,NaN,NaN,NaN,NaN,NaN,23653193.075,NaN,22060273.361,20281922.869,22269803.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26489989.91,NaN,NaN,NaN,NaN,NaN,NaN,22037427.414,23557298.736,NaN,NaN,NaN,NaN,NaN,NaN,26485231.971,NaN,NaN,NaN,NaN,26038341.206,24826896.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26719188.497,37580829.817,38578775.329,37444589.256,38049934.535,NaN,NaN,36364336.523,36808387.93,NaN,36205653.429,NaN,NaN,37505985.708,NaN,NaN,NaN,NaN,NaN,22320434.853,24173551.452,NaN,25302107.826,NaN,25991090.418,NaN,24685152.418,NaN,NaN,23044630.516,NaN,NaN,NaN,NaN,NaN,22091673.332,NaN,NaN,36634574.203,NaN,35899309.515,NaN,NaN,NaN,24974075.23,26084515.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43167834.798,26381715.825,NaN,37439226.192,38854033.097,NaN,NaN,NaN
23530357.911,25060921.283,21509916.927,24185964.182,NaN,22061161.828,NaN,NaN,24746992.046,NaN,NaN,NaN,NaN,21494119.91,NaN,NaN,20606511.134,NaN,20947148.77,NaN,NaN,24031238.589,NaN,NaN,NaN,NaN,NaN,20929483.543,NaN,NaN,NaN,NaN,NaN,NaN,21474565.591,20593662.508,23195022.888,NaN,NaN,NaN,21486766.621,22160111.525,NaN,NaN,NaN,NaN,NaN,23653956.469,NaN,22060646.878,20281949.518,22269394.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26489535.313,NaN,NaN,NaN,NaN,NaN,NaN,22037371.106,23557577.178,NaN,NaN,NaN,NaN,NaN,NaN,26485189.532,NaN,NaN,NaN,NaN,26038880.237,24827010.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26718866.76,37580829.787,38578767.716,37444582.233,38049934.951,NaN,NaN,36364523.437,36808401.904,NaN,36205735.03,NaN,NaN,37505945.699,NaN,NaN,NaN,NaN,NaN,22320152.129,24173826.824,NaN,25301462.784,NaN,25991060.262,NaN,24685516.018,NaN,NaN,23044912.141,NaN,NaN,NaN,NaN,NaN,22091535.389,NaN,NaN,36634553.903,NaN,35899418.581,NaN,NaN,NaN,24973630.072,26085060.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43168034.11,26381390.493,NaN,37439227.123,38854031.994,NaN,NaN,NaN
23530918.139,25060497.828,21510292.792,24185540.403,NaN,22060823.188,NaN,NaN,24746439.296,NaN,NaN,NaN,NaN,21494613.683,NaN,NaN,20606381.347,NaN,20946778.184,NaN,NaN,24031844.588,NaN,NaN,NaN,NaN,NaN,20929687.859,NaN,NaN,NaN,NaN,NaN,NaN,21474839.242,20593221.815,23194199.703,NaN,NaN,NaN,21487223.554,22159971.316,NaN,NaN,NaN,NaN,NaN,23654719.833,NaN,22061020.41,20281976.151,22268984.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26489080.751,NaN,NaN,NaN,NaN,NaN,NaN,22037314.81,23557855.613,NaN,NaN,NaN,NaN,NaN,NaN,26485147.17,NaN,NaN,NaN,NaN,26039419.289,24827123.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26718545.024,37580829.75,38578760.085,37444575.204,38049935.347,NaN,NaN,36364710.352,36808415.866,NaN,36205816.659,NaN,NaN,37505905.693,NaN,NaN,NaN,NaN,NaN,22319869.489,24174102.286,NaN,25300817.739,NaN,25991030.184,NaN,24685879.672,NaN,NaN,23045193.777,NaN,NaN,NaN,NaN,NaN,22091397.476,NaN,NaN,36634533.611,NaN,35899527.672,NaN,NaN,NaN,24973184.895,26085605.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43168233.44,26381065.158,NaN,37439228.036,38854030.881,NaN,NaN,NaN
23531478.405,25060074.369,21510668.79,24185116.677,NaN,22060484.617,NaN,NaN,24745886.571,NaN,NaN,NaN,NaN,21495107.572,NaN,NaN,20606251.635,NaN,20946407.666,NaN,NaN,24032450.66,NaN,NaN,NaN,NaN,NaN,20929892.307,NaN,NaN,NaN,NaN,NaN,NaN,21475113.063,20592781.274,23193376.546,NaN,NaN,NaN,21487680.639,22159831.292,NaN,NaN,NaN,NaN,NaN,23655483.22,NaN,22061393.977,20282002.85,22268575.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26488626.243,NaN,NaN,NaN,NaN,NaN,NaN,22037258.56,23558134.082,NaN,NaN,NaN,NaN,NaN,NaN,26485104.909,NaN,NaN,NaN,NaN,26039958.399,24827237.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26718223.331,37580829.726,38578752.484,37444568.191,38049935.772,NaN,NaN,36364897.321,36808429.863,NaN,36205898.343,NaN,NaN,37505865.715,NaN,NaN,NaN,NaN,NaN,22319586.965,24174377.866,NaN,25300172.745,NaN,25991000.244,NaN,24686243.406,NaN,NaN,23045475.484,NaN,NaN,NaN,NaN,NaN,22091259.624,NaN,NaN,36634513.351,NaN,35899636.826,NaN,NaN,NaN,24972739.747,26086150.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43168432.824,26380739.878,NaN,37439228.978,38854029.797,NaN,NaN,NaN
23532038.645,25059650.972,21511044.876,24184692.993,NaN,22060146.079,NaN,NaN,24745333.804,NaN,NaN,NaN,NaN,21495601.533,NaN,NaN,20606121.972,NaN,20946037.184,NaN,NaN,24033056.742,NaN,NaN,NaN,NaN,NaN,20930096.849,NaN,NaN,NaN,NaN,NaN,NaN,21475387.046,20592340.858,23192553.385,NaN,NaN,NaN,21488137.824,22159691.389,NaN,NaN,NaN,NaN,NaN,23656246.561,NaN,22061767.56,20282029.589,22268165.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26488171.76,NaN,NaN,NaN,NaN,NaN,NaN,22037202.311,23558412.536,NaN,NaN,NaN,NaN,NaN,NaN,26485062.731,NaN,NaN,NaN,NaN,26040497.522,24827351.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26717901.635,37580829.703,38578744.876,37444561.179,38049936.19,NaN,NaN,36365084.312,36808443.859,NaN,36205980.057,NaN,NaN,37505825.739,NaN,NaN,NaN,NaN,NaN,22319304.525,24174653.528,NaN,25299527.756,NaN,25990970.36,NaN,24686607.18,NaN,NaN,23045757.21,NaN,NaN,NaN,NaN,NaN,22091121.793,NaN,NaN,36634493.089,NaN,35899745.999,NaN,NaN,NaN,24972294.594,26086695.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43168632.231,26380414.604,NaN,37439229.903,38854028.704,NaN,NaN,NaN
23532598.879,25059227.619,21511421.064,24184269.379,NaN,22059807.597,NaN,NaN,24744781.046,NaN,NaN,NaN,NaN,21496095.592,NaN,NaN,20605992.379,NaN,20945666.767,NaN,NaN,24033662.899,NaN,NaN,NaN,NaN,NaN,20930301.497,NaN,NaN,NaN,NaN,NaN,NaN,21475661.182,20591900.605,23191730.251,NaN,NaN,NaN,21488595.128,22159551.679,NaN,NaN,NaN,NaN,NaN,23657009.947,NaN,22062141.193,20282056.362,22267756.553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26487717.321,NaN,NaN,NaN,NaN,NaN,NaN,22037146.094,23558691.019,NaN,NaN,NaN,NaN,NaN,NaN,26485020.64,NaN,NaN,NaN,NaN,26041036.694,24827465.397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26717579.97,37580829.689,38578737.271,37444554.178,38049936.609,NaN,NaN,36365271.336,36808457.879,NaN,36206061.79,NaN,NaN,37505785.791,NaN,NaN,NaN,NaN,NaN,22319022.197,24174929.299,NaN,25298882.791,NaN,25990940.588,NaN,24686971.029,NaN,NaN,23046038.988,NaN,NaN,NaN,NaN,NaN,22090984.006,NaN,NaN,36634472.843,NaN,35899855.212,NaN,NaN,NaN,24971849.464,26087240.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43168831.681,26380089.357,NaN,37439230.844,38854027.615,NaN,NaN,NaN
23533159.13,25058804.279,21511797.356,24183845.814,NaN,22059469.156,NaN,NaN,24744228.279,NaN,NaN,NaN,NaN,21496589.735,NaN,NaN,20605862.838,NaN,20945296.399,NaN,NaN,24034269.087,NaN,NaN,NaN,NaN,NaN,20930506.26,NaN,NaN,NaN,NaN,NaN,NaN,21475935.458,20591460.481,23190907.122,NaN,NaN,NaN,21489052.552,22159412.148,NaN,NaN,NaN,NaN,NaN,23657773.286,NaN,22062514.838,20282083.153,22267347.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26487262.908,NaN,NaN,NaN,NaN,NaN,NaN,22037089.898,23558969.502,NaN,NaN,NaN,NaN,NaN,NaN,26484978.634,NaN,NaN,NaN,NaN,26041575.891,24827579.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26717258.301,37580829.668,38578729.649,37444547.17,38049937.03,NaN,NaN,36365458.373,36808471.902,NaN,36206143.559,NaN,NaN,37505745.841,NaN,NaN,NaN,NaN,NaN,22318739.956,24175205.167,NaN,25298237.832,NaN,25990910.912,NaN,24687334.934,NaN,NaN,23046320.796,NaN,NaN,NaN,NaN,NaN,22090846.258,NaN,NaN,36634452.612,NaN,35899964.451,NaN,NaN,NaN,24971404.309,26087785.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43169031.156,26379764.117,NaN,37439231.778,38854026.519,NaN,NaN,NaN
23533719.385,25058380.975,21512173.764,24183422.29,NaN,22059130.783,NaN,NaN,24743675.476,NaN,NaN,NaN,NaN,21497083.982,NaN,NaN,20605733.358,NaN,20944926.086,NaN,NaN,24034875.321,NaN,NaN,NaN,NaN,NaN,20930711.142,NaN,NaN,NaN,NaN,NaN,NaN,21476209.901,20591020.505,23190084.012,NaN,NaN,NaN,21489510.09,22159272.768,NaN,NaN,NaN,NaN,NaN,23658536.649,NaN,22062888.513,20282109.997,22266937.909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26486808.538,NaN,NaN,NaN,NaN,NaN,NaN,22037033.736,23559247.995,NaN,NaN,NaN,NaN,NaN,NaN,26484936.734,NaN,NaN,NaN,NaN,26042115.126,24827693.592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26716936.658,37580829.661,38578722.05,37444540.178,38049937.467,NaN,NaN,36365645.451,36808485.946,NaN,36206225.359,NaN,NaN,37505705.92,NaN,NaN,NaN,NaN,NaN,22318457.82,24175481.129,NaN,25297592.899,NaN,25990881.334,NaN,24687698.898,NaN,NaN,23046602.654,NaN,NaN,NaN,NaN,NaN,22090708.545,NaN,NaN,36634432.391,NaN,35900073.737,NaN,NaN,NaN,24970959.179,26088330.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43169230.667,26379438.912,NaN,37439232.726,38854025.438,NaN,NaN,NaN
23534279.627,25057957.702,21512550.25,24182998.796,NaN,22058792.433,NaN,NaN,24743122.68,NaN,NaN,NaN,NaN,21497578.299,NaN,NaN,20605603.927,NaN,20944555.82,NaN,NaN,24035481.57,NaN,NaN,NaN,NaN,NaN,20930916.125,NaN,NaN,NaN,NaN,NaN,NaN,21476484.507,20590580.648,23189260.89,NaN,NaN,NaN,21489967.758,22159133.533,NaN,NaN,NaN,NaN,NaN,23659299.991,NaN,22063262.19,20282136.855,22266528.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26486354.183,NaN,NaN,NaN,NaN,NaN,NaN,22036977.576,23559526.488,NaN,NaN,NaN,NaN,NaN,NaN,26484894.902,NaN,NaN,NaN,NaN,26042654.375,24827807.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26716615.003,37580829.634,38578714.436,37444533.166,38049937.873,NaN,NaN,36365832.541,36808499.977,NaN,36206307.177,NaN,NaN,37505665.999,NaN,NaN,NaN,NaN,NaN,22318175.771,24175757.176,NaN,25296947.969,NaN,25990851.846,NaN,24688062.913,NaN,NaN,23046884.531,NaN,NaN,NaN,NaN,NaN,22090570.862,NaN,NaN,36634412.162,NaN,35900183.041,NaN,NaN,NaN,24970514.019,26088875.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43169430.197,26379113.708,NaN,37439233.651,38854024.344,NaN,NaN,NaN
23534839.862,25057534.415,21512926.856,24182575.377,NaN,22058454.148,NaN,NaN,24742569.888,NaN,NaN,NaN,NaN,21498072.706,NaN,NaN,20605474.562,NaN,20944185.609,NaN,NaN,24036087.872,NaN,NaN,NaN,NaN,NaN,20931121.224,NaN,NaN,NaN,NaN,NaN,NaN,21476759.275,20590140.944,23188437.773,NaN,NaN,NaN,21490425.541,22158994.472,NaN,NaN,NaN,NaN,NaN,23660063.319,NaN,22063635.915,20282163.764,22266119.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26485899.873,NaN,NaN,NaN,NaN,NaN,NaN,22036921.449,23559804.993,NaN,NaN,NaN,NaN,NaN,NaN,26484853.167,NaN,NaN,NaN,NaN,26043193.671,24827922.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26716293.388,37580829.611,38578706.828,37444526.176,38049938.307,NaN,NaN,36366019.678,36808514.031,NaN,36206389.032,NaN,NaN,37505626.108,NaN,NaN,NaN,NaN,NaN,22317893.823,24176033.331,NaN,25296303.062,NaN,25990822.465,NaN,24688426.999,NaN,NaN,23047166.46,NaN,NaN,NaN,NaN,NaN,22090433.217,NaN,NaN,36634391.97,NaN,35900292.391,NaN,NaN,NaN,24970068.888,26089420.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43169629.77,26378788.53,NaN,37439234.583,38854023.258,NaN,NaN,NaN
23535400.09,25057111.108,21513303.545,24182151.964,NaN,22058115.884,NaN,NaN,24742017.026,NaN,NaN,NaN,NaN,21498567.174,NaN,NaN,20605345.233,NaN,20943815.429,NaN,NaN,24036694.178,NaN,NaN,NaN,NaN,NaN,20931326.403,NaN,NaN,NaN,NaN,NaN,NaN,21477034.154,20589701.355,23187614.648,NaN,NaN,NaN,21490883.424,22158855.534,NaN,NaN,NaN,NaN,NaN,23660826.64,NaN,22064009.637,20282190.726,22265709.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26485445.564,NaN,NaN,NaN,NaN,NaN,NaN,22036865.318,23560083.483,NaN,NaN,NaN,NaN,NaN,NaN,26484811.49,NaN,NaN,NaN,NaN,26043732.975,24828036.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26715971.758,37580829.568,38578699.184,37444519.159,38049938.7,NaN,NaN,36366206.812,36808528.074,NaN,36206470.888,NaN,NaN,37505586.2,NaN,NaN,NaN,NaN,NaN,22317611.952,24176309.566,NaN,25295658.154,NaN,25990793.163,NaN,24688791.119,NaN,NaN,23047448.394,NaN,NaN,NaN,NaN,NaN,22090295.588,NaN,NaN,36634371.759,NaN,35900401.756,NaN,NaN,NaN,24969623.726,26089965.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43169829.347,26378463.344,NaN,37439235.497,38854022.148,NaN,NaN,NaN
23535960.334,25056687.873,21513680.354,24181728.641,NaN,22057777.675,NaN,NaN,24741464.206,NaN,NaN,NaN,NaN,21499061.748,NaN,NaN,20605215.978,NaN,20943445.316,NaN,NaN,24037300.558,NaN,NaN,NaN,NaN,NaN,20931531.704,NaN,NaN,NaN,NaN,NaN,NaN,21477309.204,20589261.911,23186791.544,NaN,NaN,NaN,21491341.448,22158716.752,NaN,NaN,NaN,NaN,NaN,23661589.971,NaN,22064383.404,20282217.704,22265300.601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26484991.308,NaN,NaN,NaN,NaN,NaN,NaN,22036809.236,23560361.991,NaN,NaN,NaN,NaN,NaN,NaN,26484769.916,NaN,NaN,NaN,NaN,26044272.327,24828151.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26715650.165,37580829.543,38578691.574,37444512.153,38049939.121,NaN,NaN,36366393.99,36808542.136,NaN,36206552.794,NaN,NaN,37505546.318,NaN,NaN,NaN,NaN,NaN,22317330.192,24176585.914,NaN,25295013.266,NaN,25990763.979,NaN,24689155.318,NaN,NaN,23047730.379,NaN,NaN,NaN,NaN,NaN,22090158.003,NaN,NaN,36634351.569,NaN,35900511.173,NaN,NaN,NaN,24969178.598,26090510.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43170028.969,26378138.199,NaN,37439236.423,38854021.061,NaN,NaN,NaN
23536520.592,25056264.678,21514057.275,24181305.351,NaN,22057439.538,NaN,NaN,24740911.363,NaN,NaN,NaN,NaN,21499556.424,NaN,NaN,20605086.792,NaN,20943075.27,NaN,NaN,24037906.982,NaN,NaN,NaN,NaN,NaN,20931737.134,NaN,NaN,NaN,NaN,NaN,NaN,21477584.428,20588822.601,23185968.455,NaN,NaN,NaN,21491799.583,22158578.161,NaN,NaN,NaN,NaN,NaN,23662353.3,NaN,22064757.2,20282244.757,22264891.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26484537.097,NaN,NaN,NaN,NaN,NaN,NaN,22036753.18,23560640.524,NaN,NaN,NaN,NaN,NaN,NaN,26484728.441,NaN,NaN,NaN,NaN,26044811.719,24828265.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26715328.593,37580829.534,38578683.969,37444505.161,38049939.561,NaN,NaN,36366581.212,36808556.211,NaN,36206634.756,NaN,NaN,37505506.468,NaN,NaN,NaN,NaN,NaN,22317048.538,24176862.369,NaN,25294368.412,NaN,25990734.878,NaN,24689519.581,NaN,NaN,23048012.41,NaN,NaN,NaN,NaN,NaN,22090020.468,NaN,NaN,36634331.403,NaN,35900620.634,NaN,NaN,NaN,24968733.467,26091055.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43170228.639,26377813.087,NaN,37439237.367,38854019.988,NaN,NaN,NaN
